Title,Price,Rating,URL,Date_Collected,UPC,Category,Stock_Quantity
Doing It Over (Most Likely To #1),35.61,3,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,2026-06-17,3a11bb962ff45b78,Romance,15
First Steps for New Christians (Print Edition),29.0,1,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,2026-06-17,2f88b08bf0a0e367,Default,15
Frostbite (Vampire Academy #2),29.99,5,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,2026-06-17,116a2fdc9a45bab0,Young Adult,15
Big Magic: Creative Living Beyond Fear,30.8,3,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html,2026-06-17,1f329c2e7d7de8bd,Nonfiction,15
Done Rubbed Out (Reightman & Bailey #1),37.72,5,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,2026-06-17,f6d967cdadc6fbd9,Default,15
Follow You Home,21.36,1,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,2026-06-17,8585760646e3aa2a,Horror,15
Drive: The Surprising Truth About What Motivates Us,34.95,4,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,2026-06-17,6ffb36aaeff1c81e,Default,15
Dark Notes,19.19,5,https://books.toscrape.com/catalogue/dark-notes_800/index.html,2026-06-17,88c21fcd38e2486e,Erotica,15
"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,4,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,2026-06-17,65d034adf80834b7,Sequential Art,15
Beauty Restored (Riley Family Legacy Novellas #3),11.11,2,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,2026-06-17,3f69e667a67e54d9,Default,15
Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,2,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html,2026-06-17,919e7cb2269a25d2,Nonfiction,15
Batman: The Dark Knight Returns (Batman),15.38,5,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,2026-06-17,47271d8e08b5d31c,Sequential Art,15
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,3,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,2026-06-17,46c1530d7546ea6d,Food and Drink,15
Close to You,49.46,4,https://books.toscrape.com/catalogue/close-to-you_798/index.html,2026-06-17,a57b1dcbd6849222,Christian Fiction,15
Amy Meets the Saints and Sages,18.46,3,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,2026-06-17,7ebfa6c1bee69e1e,Default,15
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,3,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html,2026-06-17,3b9a3b4624b7fd6d,Nonfiction,15
Zealot: The Life and Times of Jesus of Nazareth,24.7,3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,2026-06-17,dd5bfa6cc2c0ecc3,History,14
Ayumi's Violin,15.48,2,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html,2026-06-17,05f7c6d9a4e582d3,Default,15
Anonymous,46.82,4,https://books.toscrape.com/catalogue/anonymous_790/index.html,2026-06-17,d24b829be2ca81c4,Default,15
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,1,https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,2026-06-17,92275cedf6d8ee15,Sequential Art,14
Wild Swans,14.36,2,https://books.toscrape.com/catalogue/wild-swans_782/index.html,2026-06-17,3fb15ace50d6142b,Young Adult,14
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,4,https://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html,2026-06-17,44a10f1ac8ce822e,Nonfiction,14
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,4,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,2026-06-17,047097293bb4d1c0,Sequential Art,14
Batman: The Long Halloween (Batman),36.5,2,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,2026-06-17,7edc0527cf782e19,Sequential Art,15
V for Vendetta (V for Vendetta Complete),37.1,4,https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,2026-06-17,4a1debca3135ff37,Default,14
Chasing Heaven: What Dying Taught Me About Living,37.8,2,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,2026-06-17,513271dadc1322ae,Spirituality,15
Amid the Chaos,36.58,1,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,2026-06-17,bb8245f52c7cce8f,Cultural,15
Through the Woods,25.38,2,https://books.toscrape.com/catalogue/through-the-woods_772/index.html,2026-06-17,6e44bcbeac7f4360,Sequential Art,14
Agnostic: A Spirited Manifesto,12.51,5,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html,2026-06-17,d195e7f4ed697350,Nonfiction,15
You (You #1),43.61,5,https://books.toscrape.com/catalogue/you-you-1_784/index.html,2026-06-17,024387ca4cafd5cc,Thriller,14
Until Friday Night (The Field Party #1),46.31,2,https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,2026-06-17,aba2db9afb1469c7,Young Adult,14
Amatus,50.54,5,https://books.toscrape.com/catalogue/amatus_787/index.html,2026-06-17,ffd54178acc9a6a5,Default,15
Twenty Yawns,22.08,2,https://books.toscrape.com/catalogue/twenty-yawns_773/index.html,2026-06-17,1d6443ffba9dfd80,Childrens,14
What's It Like in Space?: Stories from Astronauts Who've Been There,19.6,2,https://books.toscrape.com/catalogue/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html,2026-06-17,6fd646a334e6e133,Nonfiction,14
The Wright Brothers,56.8,4,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,2026-06-17,08b2f71d93836313,Default,14
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",45.95,2,https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,2026-06-17,76c84daa539426e2,Default,14
The Year of Magical Thinking,43.04,2,https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html,2026-06-17,34c0d7c4ee5650af,Nonfiction,14
This Is Where It Ends,27.12,2,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,2026-06-17,f0f38174a7e689a3,Young Adult,14
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,4,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,2026-06-17,2b5054a4192e9b06,Politics,14
The Song of Achilles,37.4,5,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,2026-06-17,e88fb1c9397cfb27,Add a comment,14
The Testament of Mary,52.67,4,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,2026-06-17,081305e6df719dff,Fiction,14
The Songs of the Gods,44.48,5,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,2026-06-17,00c4543ec6bd25b4,Default,14
The Wedding Pact (The O'Malleys #2),32.61,3,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,2026-06-17,c5cb9f885d8b3621,Romance,14
The Long Haul (Diary of a Wimpy Kid #9),44.07,1,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,2026-06-17,f21effc079a2b38a,Humor,14
The Lucifer Effect: Understanding How Good People Turn Evil,10.4,1,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,2026-06-17,4e812d32d64e2431,Psychology,14
The White Queen (The Cousins' War #1),25.91,5,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,2026-06-17,6875c5657661b2fb,Add a comment,14
The Rosie Project (Don Tillman #1),54.04,1,https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,2026-06-17,012094e90a4b908d,Default,14
The Last Mile (Amos Decker #2),54.21,2,https://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html,2026-06-17,3bc89353f7e3a3cc,Mystery,14
The Time Keeper,27.88,5,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html,2026-06-17,e9906e2f0d189745,Fiction,14
The Star-Touched Queen,46.02,5,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,2026-06-17,1528279aec1f3dce,Fantasy,14
The Hidden Oracle (The Trials of Apollo #1),52.26,2,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,2026-06-17,992974ba6a0536ea,Fantasy,14
Walt Disney's Alice in Wonderland,12.96,5,https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html,2026-06-17,6a31307a81e8f3a8,Childrens,14
The Literature Book (Big Ideas Simply Explained),17.43,3,https://books.toscrape.com/catalogue/the-literature-book-big-ideas-simply-explained_755/index.html,2026-06-17,4881cc53f6c8892f,Nonfiction,14
The Loney,23.4,1,https://books.toscrape.com/catalogue/the-loney_756/index.html,2026-06-17,2d88a31f325dfd3b,Horror,14
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,3,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,2026-06-17,ddc8340dabc8641b,Food and Drink,14
The Immortal Life of Henrietta Lacks,40.67,2,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,2026-06-17,f72f61ad6a5f12ed,Add a comment,14
The Bane Chronicles (The Bane Chronicles #1-11),44.73,4,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,2026-06-17,dc6f688b82e42a5b,Fantasy,14
The Power of Habit: Why We Do What We Do in Life and Business,16.88,3,https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,2026-06-17,6bdd909329435e80,Default,14
The Guilty (Will Robie #4),13.82,2,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,2026-06-17,847935fc68707426,Thriller,14
The Dovekeepers,48.78,1,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,2026-06-17,3d76bc83c6b644c9,Add a comment,14
Take Me with You,45.21,3,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,2026-06-17,2c04320e110a14a3,Fiction,14
Still Life with Bread Crumbs,26.41,3,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,2026-06-17,fe44cc816576c652,Fiction,14
Tastes Like Fear (DI Marnie Rome #3),10.69,1,https://books.toscrape.com/catalogue/tastes-like-fear-di-marnie-rome-3_742/index.html,2026-06-17,2d1e337aaf341858,Mystery,14
The First Hostage (J.B. Collins #2),25.85,3,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,2026-06-17,a86972014275e072,Fiction,14
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),11.89,5,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,2026-06-17,ac8e3949d284e9a9,Sequential Art,14
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,4,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,2026-06-17,3edcccc4f341fb1a,Science,14
The Darkest Lie,35.35,5,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,2026-06-17,6edacfd1f8ebb9eb,Young Adult,14
The Marriage of Opposites,28.08,4,https://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,2026-06-17,52cf2a5933ec5d8f,Historical Fiction,14
See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,2026-06-17,f9705c362f070608,Travel,14
Someone Like You (The Harrisons #2),52.79,5,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,2026-06-17,a278db6b2b09cf9f,Contemporary,14
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",25.48,2,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,2026-06-17,31e2e2d9cca3778f,Sequential Art,14
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",35.43,4,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,2026-06-17,394f6d30cafc3edb,Sequential Art,14
"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,5,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,2026-06-17,aa35446aab16017f,Poetry,14
Pet Sematary,10.56,3,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,2026-06-17,af58a74e4b2a23a0,Horror,14
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,3,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,2026-06-17,8ecf0356a3878811,Self Help,14
Swell: A Year of Waves,45.58,1,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,2026-06-17,4c8b7540409da4ac,Nonfiction,14
Old School (Diary of a Wimpy Kid #10),11.83,5,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,2026-06-17,02b74068fa98d8a4,Humor,14
Shtum,55.84,4,https://books.toscrape.com/catalogue/shtum_733/index.html,2026-06-17,830fb3967c74866d,Fiction,14
salt.,46.78,4,https://books.toscrape.com/catalogue/salt_731/index.html,2026-06-17,86cbddb61ea78bb7,Poetry,14
Steve Jobs,39.5,5,https://books.toscrape.com/catalogue/steve-jobs_737/index.html,2026-06-17,95019eac1c0a052f,Default,14
My Name Is Lucy Barton,41.56,1,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,2026-06-17,727bf2b86b19ad88,Fiction,14
Once Was a Time,18.28,2,https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,2026-06-17,e34efcc824685332,Childrens,14
The 14th Colony (Cotton Malone #11),39.24,1,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,2026-06-17,1b8187fa4bf6ab05,Thriller,14
My Mrs. Brown,24.48,3,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,2026-06-17,cc82685d9f49bc2c,Fiction,14
The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,15.77,1,https://books.toscrape.com/catalogue/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html,2026-06-17,923831a05c9f91f7,Nonfiction,14
Rain Fish,23.57,3,https://books.toscrape.com/catalogue/rain-fish_728/index.html,2026-06-17,a6454e329f872b78,Childrens,14
Made to Stick: Why Some Ideas Survive and Others Die,38.85,5,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,2026-06-17,b96fc7a0ea7d4b45,Business,14
Luckiest Girl Alive,49.83,3,https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,2026-06-17,d512871626a5e588,Default,14
My Kind of Crazy,40.36,1,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,2026-06-17,137b0b2775701e11,Young Adult,14
Lowriders to the Center of the Earth (Lowriders in Space #2),51.51,2,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,2026-06-17,a10c7515834240f3,Sequential Art,14
Luis Paints the World,53.95,3,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,2026-06-17,5b43cae640f2338a,Childrens,14
Robin War,47.82,3,https://books.toscrape.com/catalogue/robin-war_730/index.html,2026-06-17,85b2176b3b194030,Sequential Art,14
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,5,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,2026-06-17,fbb21a2f71f4d981,Humor,14
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,4,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,2026-06-17,b8a8ff84233f0570,Humor,14
Mr. Mercedes (Bill Hodges Trilogy #1),28.9,1,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,2026-06-17,caa2e5b3fb1b2d4c,Fiction,14
Love Is a Mix Tape (Music #1),18.03,1,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,2026-06-17,adb5f51c2e2ab13f,Music,14
No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,21.95,2,https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,2026-06-17,132ec5e8c984adef,Nonfiction,14
I Am Pilgrim (Pilgrim #1),10.6,4,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,2026-06-17,aeff7b87a8e83ebb,Fiction,14
That Darkness (Gardiner and Renner #1),13.92,1,https://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html,2026-06-17,0c7b9cf2b7662b65,Mystery,14
"Hush, Hush (Hush, Hush #1)",47.02,3,https://books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,2026-06-17,6b6cd77fbc91b7a6,Default,14
